sr no,city,zip code,No Bathroom,No bedroom,price  per squrefoot,area_name,property type,furnishing,status,transaction,facing,floor,ownership,area sqft
1542,Vadodara,390023,3,2,6218,Subhanpura,House,Furnished,Ready to Move,Resale,East,,Freehold,780
1543,Vadodara,390023,1,2,5000,Subhanpura,Flat,Semi-Furnished,Ready to Move,Resale,Other,2.0,Other,600
1544,Vadodara,390023,2,2,3571,Subhanpura,Flat,Semi-Furnished,Ready to Move,Resale,Other,3.0,Other,700
1545,Vadodara,390023,2,2,3506,Subhanpura,Flat,Semi-Furnished,Ready to Move,Resale,East,2.0,Other,770
1546,Vadodara,390023,1,2,3472,Subhanpura,Flat,Unfurnished,Ready to Move,Resale,East,2.0,Other,720
1547,Vadodara,390023,1,2,2548,Subhanpura,Builder Floor,Semi-Furnished,Ready to Move,Resale,Other,3.0,Other,785
1548,Vadodara,390023,2,2,5488,Subhanpura,Flat,Semi-Furnished,Ready to Move,Resale,Other,3.0,Other,820
1549,Vadodara,390023,2,2,3810,Subhanpura,Flat,Semi-Furnished,Ready to Move,Resale,North,4.0,Freehold,840
1550,Vadodara,390023,2,3,8500,Subhanpura,House,Furnished,Ready to Move,Resale,North - East,,Freehold,1000
1551,Vadodara,390023,3,3,4646,Subhanpura,Flat,Semi-Furnished,Ready to Move,Resale,North - East,3.0,Freehold,990
1552,Vadodara,390023,3,3,3358,Subhanpura,Flat,Semi-Furnished,Ready to Move,Resale,Other,2.0,Other,2040
1553,Vadodara,390023,3,3,6833,Subhanpura,Villa,Semi-Furnished,Ready to Move,Resale,East,,Freehold,1200
1554,Vadodara,390023,2,3,4000,Subhanpura,Flat,Semi-Furnished,Ready to Move,Resale,East,1.0,Freehold,1450
1555,Vadodara,390023,3,3,5359,Subhanpura,Flat,Semi-Furnished,Ready to Move,Resale,West,4.0,Other,1978
1556,Vadodara,390023,3,3,9195,Subhanpura,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,870
1557,Vadodara,390023,3,3,5000,Subhanpura,Flat,Semi-Furnished,Ready to Move,Resale,West,3.0,Freehold,1100
1558,Vadodara,390023,4,3,9615,Subhanpura,Flat,Furnished,Ready to Move,Resale,East,4.0,Freehold,1300
1559,Vadodara,390023,3,3,7391,Subhanpura,Flat,Semi-Furnished,Ready to Move,Resale,East,8.0,Freehold,1150
1560,Vadodara,390023,3,3,10733,Subhanpura,Villa,Semi-Furnished,Ready to Move,Resale,East,,Freehold,1500
1561,Vadodara,390023,3,3,3586,Subhanpura,Builder Floor,Semi-Furnished,Ready to Move,Resale,Other,1.0,Other,1450
1562,Vadodara,390023,3,3,4444,Subhanpura,Flat,Furnished,Ready to Move,Resale,East,1.0,Freehold,900
1563,Vadodara,390023,3,3,5200,Subhanpura,Flat,Unfurnished,Ready to Move,Resale,West,4.0,Freehold,1000
1564,Vadodara,390023,3,3,4167,Subhanpura,Flat,Furnished,Ready to Move,Resale,Other,1.0,Other,1800
1565,Vadodara,390023,2,3,6000,Subhanpura,House,Semi-Furnished,Ready to Move,Resale,Other,,Other,1000
1566,Vadodara,390023,3,3,6296,Subhanpura,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,1350
1567,Vadodara,390023,2,3,8750,Subhanpura,House,Unfurnished,Ready to Move,Resale,East,,Freehold,800
1568,Vadodara,390023,3,3,7846,Subhanpura,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,1300
1569,Vadodara,390023,2,3,6129,Subhanpura,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,1550
1570,Vadodara,390023,3,3,7273,Subhanpura,Villa,Furnished,Ready to Move,Resale,East,,Freehold,1650
1571,Vadodara,390023,3,4,3400,Subhanpura,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Freehold,2500
1572,Vadodara,390023,2,4,7778,Subhanpura,House,Unfurnished,Ready to Move,Resale,West,,Freehold,900
1573,Vadodara,390023,2,4,9600,Subhanpura,House,Semi-Furnished,Ready to Move,Resale,East,,Other,1250
1574,Vadodara,390023,3,4,5517,Subhanpura,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,1450
1575,Vadodara,390023,3,4,7540,Subhanpura,House,Semi-Furnished,Ready to Move,Resale,Other,,Freehold,1260
1576,Vadodara,390023,2,4,4773,Subhanpura,House,Unfurnished,Ready to Move,Resale,Other,1.0,Other,2200
1577,Vadodara,390023,2,4,4484,Subhanpura,Flat,Semi-Furnished,Unknown,Resale,East,1.0,Freehold,1115
1578,Vadodara,390023,2,4,4125,Subhanpura,House,Semi-Furnished,Ready to Move,Resale,Other,1.0,Other,1600
1579,Vadodara,390023,3,4,7222,Subhanpura,Villa,Semi-Furnished,Ready to Move,Resale,North,,Freehold,1800
1580,Vadodara,390023,2,4,12500,Subhanpura,House,Semi-Furnished,Ready to Move,Resale,North,,Freehold,800
1581,Vadodara,390023,5,5,4455,Subhanpura,House,Semi-Furnished,Ready to Move,Resale,Other,,Other,2200
1582,Vadodara,390023,4,5,5600,Subhanpura,Villa,Furnished,Ready to Move,Resale,East,,Freehold,2500
1583,Vadodara,390023,4,5,6900,Subhanpura,Villa,Semi-Furnished,Ready to Move,Resale,East,,Freehold,2000
1584,Vadodara,390022,2,2,3765,Sun Pharma Road,Flat,Unfurnished,Ready to Move,Resale,East,3.0,Freehold,850
1585,Vadodara,390022,1,2,6133,Sun Pharma Road,House,Furnished,Ready to Move,Resale,Other,,Freehold,1500
1586,Vadodara,390022,2,2,4000,Sun Pharma Road,Flat,Furnished,Ready to Move,Resale,East,4.0,Other,750
1587,Vadodara,390022,2,2,2467,Sun Pharma Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,5.0,Other,1500
1588,Vadodara,390022,3,3,3393,Sun Pharma Road,House,Furnished,Ready to Move,Resale,East,4.0,Freehold,1400
1589,Vadodara,390022,3,3,4062,Sun Pharma Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,2.0,Other,1600
1590,Vadodara,390022,3,3,5667,Sun Pharma Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,900
1591,Vadodara,390022,4,3,2389,Sun Pharma Road,Flat,Unfurnished,Ready to Move,Resale,Other,3.0,Freehold,1800
1592,Vadodara,390022,3,3,3571,Sun Pharma Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Freehold,1540
1593,Vadodara,390022,3,3,3444,Sun Pharma Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,1.0,Freehold,1800
1594,Vadodara,390022,3,3,5051,Sun Pharma Road,Flat,Furnished,Ready to Move,Resale,East,2.0,Other,990
1595,Vadodara,390022,3,3,3750,Sun Pharma Road,Flat,Semi-Furnished,Ready to Move,Resale,North,3.0,Freehold,1600
1596,Vadodara,390022,3,3,3462,Sun Pharma Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,1300
1597,Vadodara,390022,3,3,2391,Sun Pharma Road,Flat,Furnished,Ready to Move,Resale,Other,5.0,Other,2300
1598,Vadodara,390022,3,3,4643,Sun Pharma Road,Flat,Furnished,Ready to Move,Resale,Other,8.0,Other,1400
1599,Vadodara,390022,5,4,7303,Sun Pharma Road,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,1780
1600,Vadodara,390022,3,4,12277,Sun Pharma Road,House,Furnished,Ready to Move,Resale,North,,Other,2240
1601,Vadodara,390022,3,4,9322,Sun Pharma Road,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,1770
1602,Vadodara,390022,4,4,8427,Sun Pharma Road,Villa,Unfurnished,Ready to Move,Resale,Other,,Other,1780
1603,Vadodara,390022,2,2,4258,Suryadeep Resi Com Plaza,Flat,Unfurnished,Ready to Move,Resale,Other,1.0,Other,775
1604,Vadodara,390022,3,3,3321,Suryanagar,House,Furnished,Ready to Move,Resale,East,4.0,Freehold,1400
1605,Vadodara,390022,4,4,7353,Suvarnapuri Society,House,Semi-Furnished,Unknown,Resale,East,3.0,Freehold,3400
1606,Vadodara,390022,3,4,2857,Suvernapuri Society Chikuwadi Alkapuri,Flat,Unfurnished,Ready to Move,Resale,South,3.0,Freehold,2800
1607,Vadodara,390012,1,1,4545,Tandalja,Flat,Unfurnished,Ready to Move,Resale,Other,1.0,Other,550
1608,Vadodara,390012,2,2,3043,Tandalja,Flat,Semi-Furnished,Ready to Move,Resale,Other,2.0,Other,1150
1609,Vadodara,390012,1,2,5909,Tandalja,Villa,Semi-Furnished,Ready to Move,Resale,Other,,Freehold,1100
1610,Vadodara,390012,2,2,5625,Tandalja,Flat,Furnished,Ready to Move,Resale,Other,3.0,Other,800
1611,Vadodara,390012,2,2,4242,Tandalja,Flat,Semi-Furnished,Ready to Move,Resale,East,3.0,Other,825
1612,Vadodara,390012,2,2,3733,Tandalja,Flat,Furnished,Ready to Move,Resale,Other,4.0,Other,750
1613,Vadodara,390012,3,3,6884,Tandalja,Flat,Furnished,Ready to Move,Resale,South - East,3.0,Other,1380
1614,Vadodara,390012,2,3,5714,Tandalja,House,Semi-Furnished,Ready to Move,Resale,North - West,1.0,Freehold,2100
1615,Vadodara,390012,3,3,3377,Tandalja,Flat,Unfurnished,Ready to Move,Resale,Other,3.0,Other,1925
1616,Vadodara,390012,3,3,5500,Tandalja,Flat,Unfurnished,Ready to Move,Resale,East,5.0,Freehold,1000
1617,Vadodara,390012,3,3,6542,Tandalja,Flat,Semi-Furnished,Ready to Move,Resale,Other,1.0,Other,1070
1618,Vadodara,390012,3,3,6167,Tandalja,Flat,Furnished,Ready to Move,Resale,East,4.0,Freehold,1800
1619,Vadodara,390012,3,3,11714,Tandalja,Flat,Furnished,Ready to Move,Resale,Other,1.0,Other,700
1620,Vadodara,390012,3,3,4417,Tandalja,Flat,Furnished,Ready to Move,Resale,Other,3.0,Other,1200
1621,Vadodara,390012,3,3,6019,Tandalja,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,1080
1622,Vadodara,390012,2,3,2500,Tandalja,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,1600
1623,Vadodara,390012,2,3,2465,Tandalja,Flat,Semi-Furnished,Ready to Move,Resale,South -West,4.0,Freehold,1420
1624,Vadodara,390012,3,3,4948,Tandalja,Flat,Furnished,Ready to Move,Resale,Other,3.0,Freehold,1920
1625,Vadodara,390012,4,4,3116,Tandalja,Flat,Semi-Furnished,Ready to Move,Resale,Other,3.0,Other,2590
1626,Vadodara,390012,3,4,4615,Tandalja,Flat,Unfurnished,Ready to Move,Resale,Other,3.0,Other,1300
1627,Vadodara,390012,4,4,5117,Tandalja,Flat,Semi-Furnished,Ready to Move,Resale,Other,3.0,Other,2443
1628,Vadodara,390012,3,4,12000,Tandalja,House,Furnished,Ready to Move,Resale,Other,,Other,1250
1629,Vadodara,390012,5,4,4000,Tandalja,House,Furnished,Ready to Move,Resale,Other,,Other,3750
1630,Vadodara,390012,4,5,4826,Tandalja,House,Furnished,Unknown,Resale,Other,2.0,Freehold,2300
1631,Vadodara,390009,1,1,4713,Tarsali,Flat,Semi-Furnished,Ready to Move,Resale,East,4.0,Freehold,435
1632,Vadodara,390009,1,1,6349,Tarsali,House,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,504
1633,Vadodara,390009,1,1,3370,Tarsali,Flat,Unfurnished,Ready to Move,Resale,Other,5.0,Other,460
1634,Vadodara,390009,1,1,3778,Tarsali,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,450
1635,Vadodara,390009,1,1,4384,Tarsali,Builder Floor,Unfurnished,Ready to Move,Resale,Other,3.0,Other,479
1636,Vadodara,390009,1,1,2782,Tarsali,Flat,Unfurnished,Ready to Move,Resale,North,3.0,Freehold,568
1637,Vadodara,390009,1,1,3513,Tarsali,Flat,Unfurnished,Ready to Move,Resale,East,7.0,Freehold,427
1638,Vadodara,390009,2,2,5140,Tarsali,Flat,Furnished,Ready to Move,Resale,Other,2.0,Other,642
1639,Vadodara,390009,2,2,6055,Tarsali,Flat,Furnished,Ready to Move,Resale,East,4.0,Freehold,578
1640,Vadodara,390009,2,2,2976,Tarsali,Flat,Furnished,Ready to Move,Resale,Other,3.0,Other,840
1641,Vadodara,390009,2,2,3077,Tarsali,Flat,Furnished,Ready to Move,Resale,Other,2.0,Leasehold,780
1642,Vadodara,390009,2,2,5133,Tarsali,Flat,Unfurnished,Unknown,Resale,Other,4.0,Other,565
1643,Vadodara,390009,2,2,4593,Tarsali,Flat,Semi-Furnished,Ready to Move,Resale,East,1.0,Freehold,651
1644,Vadodara,390009,2,2,4385,Tarsali,Flat,Unfurnished,Ready to Move,Resale,East,2.0,Freehold,650
1645,Vadodara,390009,1,2,10563,Tarsali,House,Unfurnished,Ready to Move,Resale,West,,Freehold,710
1646,Vadodara,390009,2,2,2857,Tarsali,Flat,Furnished,Ready to Move,Resale,Other,3.0,Other,980
1647,Vadodara,390009,2,2,3571,Tarsali,Flat,Semi-Furnished,Ready to Move,Resale,Other,6.0,Other,532
1648,Vadodara,390009,2,2,2696,Tarsali,Flat,Semi-Furnished,Ready to Move,Resale,East,4.0,Freehold,1150
1649,Vadodara,390009,2,2,4129,Tarsali,Flat,Furnished,Ready to Move,Resale,North,3.0,Freehold,700
1650,Vadodara,390009,2,2,6000,Tarsali,Flat,Semi-Furnished,Ready to Move,Resale,Other,2.0,Other,700
1651,Vadodara,390009,2,2,4110,Tarsali,Flat,Furnished,Ready to Move,Resale,East,3.0,Other,730
1652,Vadodara,390009,2,2,5498,Tarsali,Flat,Semi-Furnished,Ready to Move,Resale,South - East,1.0,Freehold,582
1653,Vadodara,390009,2,2,2654,Tarsali,Flat,Semi-Furnished,Ready to Move,Resale,Other,3.0,Other,1055
1654,Vadodara,390009,2,2,3385,Tarsali,Flat,Unfurnished,Ready to Move,Resale,Other,4.0,Other,650
1655,Vadodara,390009,2,2,5469,Tarsali,Flat,Furnished,Unknown,Resale,Other,7.0,Freehold,640
1656,Vadodara,390009,2,2,3125,Tarsali,Flat,Semi-Furnished,Unknown,Resale,Other,6.0,Other,800
1657,Vadodara,390009,2,2,6200,Tarsali,House,Semi-Furnished,Ready to Move,Resale,Other,,Other,2500
1658,Vadodara,390009,2,2,2778,Tarsali,Flat,Unfurnished,Unknown,Resale,Other,4.0,Other,900
1659,Vadodara,390009,2,2,4091,Tarsali,Builder Floor,Furnished,Ready to Move,Resale,Other,2.0,Other,1100
1660,Vadodara,390009,1,2,3385,Tarsali,Flat,Semi-Furnished,Ready to Move,Resale,North - East,1.0,Freehold,650
1661,Vadodara,390009,2,2,4599,Tarsali,Flat,Semi-Furnished,Ready to Move,Resale,Other,6.0,Other,674
1662,Vadodara,390009,2,2,3067,Tarsali,Flat,Semi-Furnished,Ready to Move,Resale,North,5.0,Freehold,750
1663,Vadodara,390009,1,2,3286,Tarsali,Flat,Semi-Furnished,Ready to Move,Resale,East,2.0,Freehold,700
1664,Vadodara,390009,2,3,3264,Tarsali,Flat,Unfurnished,Ready to Move,Resale,East,2.0,Other,1440
1665,Vadodara,390009,3,3,4194,Tarsali,Villa,Furnished,Ready to Move,Resale,East,,Freehold,3600
1666,Vadodara,390009,3,3,8000,Tarsali,House,Semi-Furnished,Ready to Move,Resale,Other,,Other,1000
1667,Vadodara,390009,3,3,6972,Tarsali,Villa,Unfurnished,Ready to Move,Resale,East,,Freehold,1004
1668,Vadodara,390009,2,3,6000,Tarsali,House,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,1000
1669,Vadodara,390009,3,3,9929,Tarsali,House,Furnished,Ready to Move,Resale,East,,Freehold,1400
1670,Vadodara,390009,3,3,7960,Tarsali,Villa,Furnished,Ready to Move,Resale,West,,Freehold,2500
1671,Vadodara,390009,3,3,4251,Tarsali,Flat,Unfurnished,Ready to Move,Resale,Other,7.0,Other,1035
1672,Vadodara,390009,3,3,4929,Tarsali,Flat,Furnished,Ready to Move,Resale,Other,3.0,Other,1400
1673,Vadodara,390009,4,3,10667,Tarsali,Villa,Semi-Furnished,Ready to Move,Resale,Other,,Freehold,1500
1674,Vadodara,390009,2,3,4662,Tarsali,Flat,Unfurnished,Ready to Move,Resale,Other,6.0,Other,622
1675,Vadodara,390009,3,3,2606,Tarsali,House,Furnished,Ready to Move,Resale,Other,4.0,Other,1880
1676,Vadodara,390009,3,3,3333,Tarsali,Flat,Unfurnished,Ready to Move,Resale,Other,2.0,Other,1200
1677,Vadodara,390009,3,3,8000,Tarsali,House,Furnished,Ready to Move,Resale,Other,1.0,Other,1250
1678,Vadodara,390009,3,3,3846,Tarsali,Flat,Unfurnished,Ready to Move,Resale,North,1.0,Freehold,780
1679,Vadodara,390009,2,3,3789,Tarsali,Flat,Furnished,Ready to Move,Resale,East,7.0,Freehold,950
1680,Vadodara,390009,2,3,4444,Tarsali,Flat,Semi-Furnished,Ready to Move,Resale,East,3.0,Freehold,450
1681,Vadodara,390009,2,3,2941,Tarsali,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,1360
1682,Vadodara,390009,3,3,9048,Tarsali,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,2100
1683,Vadodara,390009,3,4,6044,Tarsali,Villa,Semi-Furnished,Ready to Move,Resale,Other,,Other,1125
1684,Vadodara,390009,4,4,10400,Tarsali,Villa,Furnished,Ready to Move,Resale,West,,Freehold,1250
1685,Vadodara,390009,3,4,8231,Tarsali,House,Furnished,Ready to Move,Resale,Other,3.0,Other,1300
1686,Vadodara,390009,4,4,5998,Tarsali,House,Unfurnished,Ready to Move,Resale,West,2.0,Freehold,1017
1687,Vadodara,390009,4,4,5556,Tarsali,House,Semi-Furnished,Ready to Move,Resale,Other,,Freehold,3600
1688,Vadodara,390009,4,4,6167,Tarsali,House,Furnished,Ready to Move,Resale,Other,,Freehold,3000
1689,Vadodara,390009,4,5,6170,Tarsali,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,2350
1690,Vadodara,390022,2,2,3057,Tarsali Road,Flat,Semi-Furnished,Ready to Move,Resale,East,3.0,Freehold,916
1691,Vadodara,390022,3,2,4250,Time Square Fatehgunj,Flat,Semi-Furnished,Ready to Move,Resale,Other,6.0,Other,1000
1692,Vadodara,390022,1,1,3750,Undera,House,Unfurnished,Ready to Move,Resale,Other,,Other,1200
1693,Vadodara,390022,2,2,2706,Undera,Flat,Semi-Furnished,Ready to Move,Resale,West,3.0,Freehold,850
1694,Vadodara,390022,2,2,2500,Undera,Flat,Furnished,Unknown,Resale,Other,3.0,Other,1400
1695,Vadodara,390022,2,2,2413,Undera,Flat,Semi-Furnished,Ready to Move,Resale,Other,1.0,Freehold,1119
1696,Vadodara,390022,2,2,3294,Undera,Flat,Furnished,Ready to Move,Resale,Other,4.0,Other,850
1697,Vadodara,390022,3,3,8500,Undera,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,800
1698,Vadodara,390022,3,2,8182,Vadodara,House,Semi-Furnished,Ready to Move,Resale,West,,Freehold,550
1699,Vadodara,390022,2,2,5208,Vadodara,Flat,Unfurnished,Ready to Move,Resale,North,4.0,Other,672
1700,Vadodara,390022,2,3,4571,Vadodara,Flat,Furnished,Ready to Move,Resale,East,4.0,Freehold,1050
1701,Vadodara,390022,2,2,6355,Vadsar,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,535
1702,Vadodara,390022,2,2,2627,Vadsar,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,1264
1703,Vadodara,390022,2,2,5030,Vadsar,Flat,Semi-Furnished,Ready to Move,Resale,Other,3.0,Other,656
1704,Vadodara,390022,2,2,3659,Vadsar,Flat,Unfurnished,Ready to Move,Resale,East,2.0,Freehold,656
1705,Vadodara,390022,2,2,3923,Vadsar,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,650
1706,Vadodara,390022,2,2,5000,Vadsar,Flat,Unfurnished,Ready to Move,Resale,West,2.0,Freehold,650
1707,Vadodara,390022,3,3,7869,Vadsar,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,2224
1708,Vadodara,390022,3,3,3848,Vadsar,Flat,Semi-Furnished,Unknown,Resale,Other,3.0,Other,1975
1709,Vadodara,390022,3,3,5114,Vadsar,Flat,Furnished,Ready to Move,New,North - West,4.0,Freehold,880
1710,Vadodara,390022,2,3,9677,Vadsar,House,Semi-Furnished,Ready to Move,Resale,West,2.0,Other,775
1711,Vadodara,390022,3,3,4839,Vadsar,Flat,Semi-Furnished,Ready to Move,Resale,South,4.0,Other,930
1712,Vadodara,390022,2,2,2361,Vasant Vihar,Flat,Furnished,Ready to Move,Resale,East,5.0,Freehold,1800
1713,Vadodara,390022,3,3,8668,Vasant Vihar,Flat,Furnished,Ready to Move,Resale,West,2.0,Freehold,1269
1714,Vadodara,390022,3,3,4993,Vasant Vihar,House,Furnished,Ready to Move,Resale,East,4.0,Freehold,1442
1715,Vadodara,390022,4,4,5750,Vasant Vihar,House,Semi-Furnished,Ready to Move,Resale,East,4.0,Other,2000
1716,Vadodara,390007,2,2,4176,Vasna Road,Flat,Semi-Furnished,Ready to Move,Resale,West,3.0,Freehold,910
1717,Vadodara,390007,2,2,4118,Vasna Road,Flat,Unfurnished,Ready to Move,Resale,Other,3.0,Other,850
1718,Vadodara,390007,2,2,3840,Vasna Road,Flat,Furnished,Ready to Move,Resale,East,1.0,Freehold,1250
1719,Vadodara,390007,2,2,4421,Vasna Road,Builder Floor,Furnished,Ready to Move,Resale,West,3.0,Freehold,950
1720,Vadodara,390007,2,2,7576,Vasna Road,House,Semi-Furnished,Ready to Move,Resale,Other,,Other,1650
1721,Vadodara,390007,1,2,10685,Vasna Road,House,Semi-Furnished,Ready to Move,Resale,West,,Freehold,730
1722,Vadodara,390007,2,2,4000,Vasna Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,4.0,Other,650
1723,Vadodara,390007,2,2,2688,Vasna Road,Flat,Furnished,Ready to Move,Resale,Other,4.0,Other,1600
1724,Vadodara,390007,2,2,3526,Vasna Road,Builder Floor,Unfurnished,Ready to Move,Resale,North - East,2.0,Freehold,970
1725,Vadodara,390007,2,2,2805,Vasna Road,Flat,Semi-Furnished,Ready to Move,Resale,East,3.0,Freehold,1105
1726,Vadodara,390007,2,2,4103,Vasna Road,Flat,Furnished,Ready to Move,Resale,East,3.0,Freehold,780
1727,Vadodara,390007,2,2,3646,Vasna Road,Flat,Furnished,Ready to Move,Resale,East,1.0,Freehold,960
1728,Vadodara,390007,2,2,3500,Vasna Road,Flat,Semi-Furnished,Ready to Move,Resale,North,1.0,Freehold,1000
1729,Vadodara,390007,3,3,4722,Vasna Road,Flat,Furnished,Ready to Move,Resale,North,3.0,Other,1800
1730,Vadodara,390007,3,3,5288,Vasna Road,Flat,Furnished,Ready to Move,Resale,East,6.0,Freehold,1040
1731,Vadodara,390007,3,3,7214,Vasna Road,Flat,Furnished,Ready to Move,Resale,North,1.0,Freehold,1400
1732,Vadodara,390007,3,3,6153,Vasna Road,Flat,Unfurnished,Unknown,New,Other,,Other,1240
1733,Vadodara,390007,2,3,3444,Vasna Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,3.0,Other,1800
1734,Vadodara,390007,3,3,6190,Vasna Road,Flat,Unfurnished,Ready to Move,Resale,North - East,1.0,Other,2100
1735,Vadodara,390007,3,3,10606,Vasna Road,Villa,Unfurnished,Ready to Move,Resale,East,,Other,660
1736,Vadodara,390007,2,3,4000,Vasna Road,Flat,Semi-Furnished,Ready to Move,Resale,East,2.0,Freehold,1250
1737,Vadodara,390007,3,3,7558,Vasna Road,Builder Floor,Furnished,Ready to Move,Resale,East,1.0,Freehold,1257
1738,Vadodara,390007,3,3,4483,Vasna Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,2.0,Other,1450
1739,Vadodara,390007,3,3,6923,Vasna Road,House,Semi-Furnished,Ready to Move,Resale,North,,Freehold,1300
1740,Vadodara,390007,3,3,3750,Vasna Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,2.0,Other,1200
1741,Vadodara,390007,3,3,6000,Vasna Road,Villa,Semi-Furnished,Ready to Move,Resale,Other,,Other,1250
1742,Vadodara,390007,2,3,4400,Vasna Road,Flat,Furnished,Ready to Move,Resale,North,4.0,Other,1250
1743,Vadodara,390007,3,3,3462,Vasna Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,3.0,Other,1300
1744,Vadodara,390007,3,3,3662,Vasna Road,Flat,Semi-Furnished,Ready to Move,Resale,East,3.0,Other,1420
1745,Vadodara,390007,3,3,6000,Vasna Road,Villa,Unfurnished,Ready to Move,Resale,East,,Other,1500
1746,Vadodara,390007,4,4,9796,Vasna Road,House,Furnished,Ready to Move,Resale,Other,,Other,2450
1747,Vadodara,390007,3,4,8587,Vasna Road,Flat,Furnished,Ready to Move,Resale,North - East,2.0,Freehold,1281
1748,Vadodara,390007,4,4,3580,Vasna Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,3.0,Other,2933
1749,Vadodara,390007,3,4,4850,Vasna Road,Flat,Furnished,Ready to Move,Resale,Other,4.0,Other,2165
1750,Vadodara,390007,4,4,11348,Vasna Road,Villa,Furnished,Ready to Move,Resale,Other,,Freehold,705
1751,Vadodara,390007,4,6,6333,Vasna Road,Flat,Furnished,Ready to Move,Resale,Other,3.0,Other,3000
1752,Vadodara,390022,1,2,2696,Vasna-Bhayli Road,Flat,Unknown,Ready to Move,Resale,Other,,Other,1150
1753,Vadodara,390022,2,2,5204,Vasna-Bhayli Road,Flat,Furnished,Ready to Move,Resale,Other,3.0,Other,980
1754,Vadodara,390022,2,2,4000,Vasna-Bhayli Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,2.0,Freehold,1100
1755,Vadodara,390022,2,2,5067,Vasna-Bhayli Road,Flat,Semi-Furnished,Ready to Move,Resale,West,1.0,Freehold,750
1756,Vadodara,390022,2,2,3333,Vasna-Bhayli Road,Flat,Unfurnished,Ready to Move,Resale,West,4.0,Freehold,900
1757,Vadodara,390022,2,2,3846,Vasna-Bhayli Road,Flat,Unfurnished,Ready to Move,Resale,West,2.0,Other,650
1758,Vadodara,390022,2,2,2949,Vasna-Bhayli Road,Flat,Unfurnished,Unknown,Resale,North,1.0,Other,780
1759,Vadodara,390022,2,2,3111,Vasna-Bhayli Road,Flat,Unfurnished,Ready to Move,New,Other,1.0,Other,900
1760,Vadodara,390022,2,2,6118,Vasna-Bhayli Road,Flat,Unfurnished,Ready to Move,Resale,East,3.0,Freehold,850
1761,Vadodara,390022,2,2,4375,Vasna-Bhayli Road,Flat,Unfurnished,Ready to Move,Resale,Other,3.0,Other,800
1762,Vadodara,390022,2,2,4487,Vasna-Bhayli Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,3.0,Other,780
1763,Vadodara,390022,2,2,3182,Vasna-Bhayli Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,2.0,Other,1100
1764,Vadodara,390022,2,2,3406,Vasna-Bhayli Road,Flat,Furnished,Ready to Move,Resale,Other,3.0,Other,1057
1765,Vadodara,390022,2,2,5556,Vasna-Bhayli Road,Flat,Furnished,Ready to Move,Resale,East,4.0,Freehold,900
1766,Vadodara,390022,2,2,5400,Vasna-Bhayli Road,Flat,Unfurnished,Ready to Move,Resale,Other,5.0,Other,500
1767,Vadodara,390022,2,2,3525,Vasna-Bhayli Road,Flat,Semi-Furnished,Ready to Move,Resale,North - East,3.0,Other,1305
1768,Vadodara,390022,2,2,3571,Vasna-Bhayli Road,Flat,Furnished,Ready to Move,Resale,East,4.0,Freehold,700
1769,Vadodara,390022,2,2,2419,Vasna-Bhayli Road,Flat,Semi-Furnished,Ready to Move,Resale,Other,3.0,Other,1075
1770,Vadodara,390022,2,2,5973,Vasna-Bhayli Road,Flat,Unfurnished,Ready to Move,New,Other,,Other,904
